"Population by Single Year of Age","Number"
"0",""
"Female","223"
"Male","233"
"1",""
"Female","192"
"Male","189"
"10",""
"Female","336"
"Male","351"
"11",""
"Female","335"
"Male","327"
"12",""
"Female","339"
"Male","348"
"13",""
"Female","355"
"Male","293"
"14",""
"Female","347"
"Male","340"
"15",""
"Female","329"
"Male","310"
"16",""
"Female","335"
"Male","319"
"17",""
"Female","343"
"Male","323"
"18",""
"Female","347"
"Male","247"
"19",""
"Female","236"
"Male","165"
"2",""
"Female","206"
"Male","224"
"20",""
"Female","239"
"Male","176"
"21",""
"Female","235"
"Male","159"
"22",""
"Female","282"
"Male","176"
"23",""
"Female","227"
"Male","118"
"24",""
"Female","214"
"Male","146"
"25",""
"Female","235"
"Male","140"
"26",""
"Female","199"
"Male","130"
"27",""
"Female","194"
"Male","149"
"28",""
"Female","178"
"Male","121"
"29",""
"Female","137"
"Male","110"
"3",""
"Female","224"
"Male","216"
"30",""
"Female","211"
"Male","125"
"31",""
"Female","129"
"Male","86"
"32",""
"Female","192"
"Male","116"
"33",""
"Female","129"
"Male","92"
"34",""
"Female","119"
"Male","87"
"35",""
"Female","199"
"Male","113"
"36",""
"Female","139"
"Male","107"
"37",""
"Female","131"
"Male","87"
"38",""
"Female","130"
"Male","109"
"39",""
"Female","96"
"Male","89"
"4",""
"Female","255"
"Male","243"
"40",""
"Female","224"
"Male","138"
"41",""
"Female","112"
"Male","101"
"42",""
"Female","161"
"Male","125"
"43",""
"Female","125"
"Male","104"
"44",""
"Female","103"
"Male","96"
"45",""
"Female","156"
"Male","130"
"46",""
"Female","140"
"Male","119"
"47",""
"Female","110"
"Male","85"
"48",""
"Female","120"
"Male","114"
"49",""
"Female","116"
"Male","107"
"5",""
"Female","281"
"Male","270"
"50",""
"Female","156"
"Male","133"
"51",""
"Female","93"
"Male","91"
"52",""
"Female","123"
"Male","117"
"53",""
"Female","85"
"Male","83"
"54",""
"Female","83"
"Male","94"
"55",""
"Female","104"
"Male","100"
"56",""
"Female","88"
"Male","100"
"57",""
"Female","72"
"Male","71"
"58",""
"Female","79"
"Male","66"
"59",""
"Female","89"
"Male","67"
"6",""
"Female","270"
"Male","277"
"60",""
"Female","116"
"Male","106"
"61",""
"Female","84"
"Male","69"
"62",""
"Female","93"
"Male","94"
"63",""
"Female","64"
"Male","69"
"64",""
"Female","74"
"Male","55"
"65",""
"Female","64"
"Male","59"
"66",""
"Female","46"
"Male","42"
"67",""
"Female","71"
"Male","46"
"68",""
"Female","61"
"Male","66"
"69",""
"Female","43"
"Male","55"
"7",""
"Female","295"
"Male","337"
"70",""
"Female","73"
"Male","62"
"71",""
"Female","30"
"Male","35"
"72",""
"Female","44"
"Male","58"
"73",""
"Female","30"
"Male","30"
"74",""
"Female","26"
"Male","32"
"75",""
"Female","53"
"Male","52"
"76",""
"Female","16"
"Male","27"
"77",""
"Female","16"
"Male","40"
"78",""
"Female","35"
"Male","32"
"79",""
"Female","15"
"Male","15"
"8",""
"Female","302"
"Male","317"
"80",""
"Female","19"
"Male","24"
"81",""
"Female","18"
"Male","14"
"82",""
"Female","10"
"Male","20"
"83",""
"Female","10"
"Male","10"
"84",""
"Female","15"
"Male","13"
"85",""
"Female","48"
"Male","46"
"9",""
"Female","274"
"Male","304"
