"Population by Caste Ethinicity","Number"
"Aathpariya",""
"Female","6"
"Male","8"
"","14"
"Amat",""
"Female","6"
"Male","9"
"","15"
"Badhaee",""
"Female","95"
"Male","321"
"","416"
"Badi",""
"Female","915"
"Male","983"
"","1898"
"Bahing",""
"Female","10"
"Male","19"
"","29"
"Bangali",""
"Female","676"
"Male","2176"
"","2852"
"Bantaba",""
"Female","64"
"Male","71"
"","135"
"Bantar/Sardar",""
"Female","32"
"Male","80"
"","112"
"Baraee",""
"Female","134"
"Male","311"
"","445"
"Bhote",""
"Female","688"
"Male","645"
"","1333"
"Bin",""
"Female","11"
"Male","36"
"","47"
"Bote",""
"Female","11"
"Male","11"
"","22"
"Brahman - Hill",""
"Female","189644"
"Male","212754"
"","402398"
"Brahman - Tarai",""
"Female","932"
"Male","1413"
"","2345"
"Brahmu/ Baramo",""
"Female","48"
"Male","68"
"","116"
"Byasi/Sauka",""
"Female","8"
"Male","14"
"","22"
"Chamar/ Harijan/ Ram",""
"Female","217"
"Male","540"
"","757"
"Chamling",""
"Female","149"
"Male","135"
"","284"
"Chepang /Praja",""
"Female","195"
"Male","242"
"","437"
"Chhantyal/Chhantel",""
"Female","411"
"Male","389"
"","800"
"Chhetri",""
"Female","163716"
"Male","173250"
"","336966"
"Dalit Others",""
"Female","3635"
"Male","4023"
"","7658"
"Damai/Dholi",""
"Female","5916"
"Male","6060"
"","11976"
"Danuwar",""
"Female","419"
"Male","559"
"","978"
"Darai",""
"Female","58"
"Male","72"
"","130"
"Dev",""
"Female","75"
"Male","94"
"","169"
"Dhanuk",""
"Female","462"
"Male","1239"
"","1701"
"Dhimal",""
"Female","391"
"Male","368"
"","759"
"Dhobi",""
"Female","164"
"Male","311"
"","475"
"Dhunia",""
"Female","13"
"Male","9"
"","22"
"Dom",""
"Female","5"
"Male","8"
"","13"
"Dura",""
"Female","89"
"Male","98"
"","187"
"Dusadh/ Pasawan/ Pasi",""
"Female","161"
"Male","317"
"","478"
"Foreigner",""
"Female","609"
"Male","1006"
"","1615"
"Gaderi/Bhedihar",""
"Female","22"
"Male","38"
"","60"
"Gaine",""
"Female","134"
"Male","149"
"","283"
"Ghale",""
"Female","1088"
"Male","966"
"","2054"
"Gharti/Bhujel",""
"Female","2272"
"Male","2442"
"","4714"
"Gurung",""
"Female","22729"
"Male","20685"
"","43414"
"Hajam/Thakur",""
"Female","954"
"Male","2167"
"","3121"
"Halwai",""
"Female","731"
"Male","1260"
"","1991"
"Hayu",""
"Female","16"
"Male","25"
"","41"
"Hyolmo",""
"Female","837"
"Male","792"
"","1629"
"Janajati Others",""
"Female","71"
"Male","74"
"","145"
"Jhangad/ Dhagar",""
"Female","30"
"Male","39"
"","69"
"Jirel",""
"Female","200"
"Male","251"
"","451"
"Kahar",""
"Female","48"
"Male","47"
"","95"
"Kalar",""
"Female","7"
"Male","9"
"","16"
"Kalwar",""
"Female","1765"
"Male","3125"
"","4890"
"Kamar",""
"Female","4"
"Male","16"
"","20"
"Kami",""
"Female","8393"
"Male","9469"
"","17862"
"Kanu",""
"Female","267"
"Male","633"
"","900"
"Kathabaniyan",""
"Female","1942"
"Male","2808"
"","4750"
"Kayastha",""
"Female","736"
"Male","996"
"","1732"
"Kewat",""
"Female","62"
"Male","119"
"","181"
"Khaling",""
"Female","46"
"Male","40"
"","86"
"Khatwe",""
"Female","24"
"Male","65"
"","89"
"Khawas",""
"Female","43"
"Male","48"
"","91"
"Koche",""
"Female","22"
"Male","27"
"","49"
"Koiri/Kushwaha",""
"Female","619"
"Male","1533"
"","2152"
"Kulung",""
"Female","96"
"Male","135"
"","231"
"Kumal",""
"Female","548"
"Male","807"
"","1355"
"Kumhar",""
"Female","89"
"Male","224"
"","313"
"Kurmi",""
"Female","182"
"Male","619"
"","801"
"Lepcha",""
"Female","15"
"Male","14"
"","29"
"Lhomi",""
"Female","24"
"Male","34"
"","58"
"Limbu",""
"Female","5424"
"Male","5443"
"","10867"
"Lodh",""
"Female","35"
"Male","31"
"","66"
"Lohar",""
"Female","160"
"Male","491"
"","651"
"Loharung",""
"Female","9"
"Male","9"
"","18"
"Magar",""
"Female","33281"
"Male","34625"
"","67906"
"Majhi",""
"Female","1978"
"Male","2112"
"","4090"
"Mali",""
"Female","94"
"Male","148"
"","242"
"Mallaha",""
"Female","101"
"Male","260"
"","361"
"Marwadi",""
"Female","6148"
"Male","6970"
"","13118"
"Meche",""
"Female","12"
"Male","16"
"","28"
"Munda",""
"Female","29"
"Male","14"
"","43"
"Musahar",""
"Female","58"
"Male","106"
"","164"
"Musalman",""
"Female","6698"
"Male","14536"
"","21234"
"Nachhiring",""
"Female","7"
"Male","8"
"","15"
"Newar",""
"Female","191740"
"Male","187886"
"","379626"
"Nuniya",""
"Female","35"
"Male","141"
"","176"
"Nurang",""
"Female","10"
"Male","5"
"","15"
"Others",""
"Female","641"
"Male","850"
"","1491"
"Pahari",""
"Female","319"
"Male","312"
"","631"
"Punjabi/Sikh",""
"Female","175"
"Male","248"
"","423"
"Rai",""
"Female","19906"
"Male","18882"
"","38788"
"Rajbansi",""
"Female","343"
"Male","429"
"","772"
"Rajbhar",""
"Female","10"
"Male","13"
"","23"
"Rajdhob",""
"Female","14"
"Male","23"
"","37"
"Raji",""
"Female","8"
"Male","12"
"","20"
"Rajput",""
"Female","590"
"Male","965"
"","1555"
"Samgpang",""
"Female","13"
"Male","14"
"","27"
"Sanyasi/Dasnami",""
"Female","6037"
"Male","6342"
"","12379"
"Sarki",""
"Female","2953"
"Male","2921"
"","5874"
"Satar/ Santhal",""
"Female","43"
"Male","70"
"","113"
"Sherpa",""
"Female","11159"
"Male","10323"
"","21482"
"Sonar",""
"Female","115"
"Male","136"
"","251"
"Sudhi",""
"Female","414"
"Male","677"
"","1091"
"Sunuwar",""
"Female","1824"
"Male","1866"
"","3690"
"Tajpuriya",""
"Female","72"
"Male","80"
"","152"
"Tamang",""
"Female","92741"
"Male","92076"
"","184817"
"Tatma/Tatwa",""
"Female","61"
"Male","184"
"","245"
"Teli",""
"Female","1973"
"Male","4236"
"","6209"
"Terai Others",""
"Female","1405"
"Male","2986"
"","4391"
"Thakali",""
"Female","1444"
"Male","1307"
"","2751"
"Thakuri",""
"Female","8483"
"Male","9366"
"","17849"
"Thami",""
"Female","330"
"Male","377"
"","707"
"Tharu",""
"Female","6888"
"Male","10549"
"","17437"
"Thulung",""
"Female","69"
"Male","65"
"","134"
"Topkegola",""
"Female","16"
"Male","14"
"","30"
"Undefined Others",""
"Female","69"
"Male","95"
"","164"
"Yadav",""
"Female","1535"
"Male","4077"
"","5612"
"Yakkha",""
"Female","126"
"Male","111"
"","237"
"Yamphu",""
"Female","4"
"Male","7"
"","11"
