"Population by Single Year of Age","Number"
"0",""
"Female","240"
"Male","227"
"1",""
"Female","223"
"Male","262"
"10",""
"Female","377"
"Male","372"
"11",""
"Female","233"
"Male","278"
"12",""
"Female","362"
"Male","336"
"13",""
"Female","279"
"Male","298"
"14",""
"Female","288"
"Male","274"
"15",""
"Female","271"
"Male","245"
"16",""
"Female","273"
"Male","196"
"17",""
"Female","231"
"Male","161"
"18",""
"Female","314"
"Male","266"
"19",""
"Female","149"
"Male","116"
"2",""
"Female","264"
"Male","261"
"20",""
"Female","313"
"Male","184"
"21",""
"Female","163"
"Male","118"
"22",""
"Female","250"
"Male","157"
"23",""
"Female","158"
"Male","87"
"24",""
"Female","198"
"Male","131"
"25",""
"Female","285"
"Male","194"
"26",""
"Female","160"
"Male","121"
"27",""
"Female","115"
"Male","81"
"28",""
"Female","240"
"Male","149"
"29",""
"Female","78"
"Male","48"
"3",""
"Female","291"
"Male","252"
"30",""
"Female","339"
"Male","243"
"31",""
"Female","66"
"Male","50"
"32",""
"Female","153"
"Male","135"
"33",""
"Female","96"
"Male","87"
"34",""
"Female","84"
"Male","86"
"35",""
"Female","337"
"Male","273"
"36",""
"Female","98"
"Male","94"
"37",""
"Female","68"
"Male","47"
"38",""
"Female","134"
"Male","142"
"39",""
"Female","42"
"Male","37"
"4",""
"Female","301"
"Male","306"
"40",""
"Female","285"
"Male","270"
"41",""
"Female","61"
"Male","68"
"42",""
"Female","104"
"Male","94"
"43",""
"Female","51"
"Male","51"
"44",""
"Female","50"
"Male","66"
"45",""
"Female","236"
"Male","219"
"46",""
"Female","58"
"Male","58"
"47",""
"Female","38"
"Male","52"
"48",""
"Female","104"
"Male","116"
"49",""
"Female","29"
"Male","29"
"5",""
"Female","290"
"Male","365"
"50",""
"Female","228"
"Male","186"
"51",""
"Female","31"
"Male","64"
"52",""
"Female","58"
"Male","96"
"53",""
"Female","61"
"Male","56"
"54",""
"Female","25"
"Male","36"
"55",""
"Female","136"
"Male","134"
"56",""
"Female","38"
"Male","61"
"57",""
"Female","37"
"Male","43"
"58",""
"Female","67"
"Male","99"
"59",""
"Female","20"
"Male","31"
"6",""
"Female","316"
"Male","312"
"60",""
"Female","177"
"Male","152"
"61",""
"Female","33"
"Male","40"
"62",""
"Female","52"
"Male","49"
"63",""
"Female","38"
"Male","38"
"64",""
"Female","20"
"Male","27"
"65",""
"Female","147"
"Male","104"
"66",""
"Female","29"
"Male","26"
"67",""
"Female","30"
"Male","35"
"68",""
"Female","60"
"Male","72"
"69",""
"Female","16"
"Male","8"
"7",""
"Female","246"
"Male","251"
"70",""
"Female","84"
"Male","61"
"71",""
"Female","9"
"Male","23"
"72",""
"Female","40"
"Male","43"
"73",""
"Female","19"
"Male","26"
"74",""
"Female","8"
"Male","9"
"75",""
"Female","61"
"Male","53"
"76",""
"Female","13"
"Male","10"
"77",""
"Female","5"
"Male","12"
"78",""
"Female","14"
"Male","25"
"79",""
"Female","1"
"Male","4"
"8",""
"Female","342"
"Male","362"
"80",""
"Female","36"
"Male","33"
"81",""
"Female","4"
"Male","6"
"82",""
"Female","10"
"Male","7"
"83",""
"Female","3"
"Male","5"
"84",""
"Female","6"
"Male","9"
"85",""
"Female","32"
"Male","32"
"9",""
"Female","269"
"Male","258"
