"Population by Single Year of Age","Number"
"0",""
"Female","175"
"Male","177"
"1",""
"Female","185"
"Male","181"
"10",""
"Female","275"
"Male","229"
"11",""
"Female","234"
"Male","207"
"12",""
"Female","251"
"Male","271"
"13",""
"Female","275"
"Male","257"
"14",""
"Female","281"
"Male","258"
"15",""
"Female","257"
"Male","255"
"16",""
"Female","273"
"Male","237"
"17",""
"Female","286"
"Male","242"
"18",""
"Female","300"
"Male","270"
"19",""
"Female","175"
"Male","158"
"2",""
"Female","169"
"Male","149"
"20",""
"Female","184"
"Male","134"
"21",""
"Female","179"
"Male","115"
"22",""
"Female","221"
"Male","134"
"23",""
"Female","176"
"Male","101"
"24",""
"Female","152"
"Male","82"
"25",""
"Female","177"
"Male","110"
"26",""
"Female","133"
"Male","90"
"27",""
"Female","148"
"Male","74"
"28",""
"Female","127"
"Male","94"
"29",""
"Female","84"
"Male","57"
"3",""
"Female","178"
"Male","168"
"30",""
"Female","149"
"Male","114"
"31",""
"Female","64"
"Male","53"
"32",""
"Female","142"
"Male","83"
"33",""
"Female","83"
"Male","74"
"34",""
"Female","88"
"Male","67"
"35",""
"Female","167"
"Male","109"
"36",""
"Female","100"
"Male","71"
"37",""
"Female","72"
"Male","61"
"38",""
"Female","124"
"Male","98"
"39",""
"Female","85"
"Male","63"
"4",""
"Female","215"
"Male","241"
"40",""
"Female","194"
"Male","147"
"41",""
"Female","90"
"Male","62"
"42",""
"Female","114"
"Male","99"
"43",""
"Female","101"
"Male","90"
"44",""
"Female","77"
"Male","71"
"45",""
"Female","141"
"Male","108"
"46",""
"Female","103"
"Male","77"
"47",""
"Female","75"
"Male","84"
"48",""
"Female","94"
"Male","89"
"49",""
"Female","78"
"Male","71"
"5",""
"Female","228"
"Male","232"
"50",""
"Female","160"
"Male","117"
"51",""
"Female","72"
"Male","68"
"52",""
"Female","82"
"Male","86"
"53",""
"Female","61"
"Male","74"
"54",""
"Female","64"
"Male","62"
"55",""
"Female","79"
"Male","85"
"56",""
"Female","61"
"Male","39"
"57",""
"Female","60"
"Male","59"
"58",""
"Female","85"
"Male","68"
"59",""
"Female","53"
"Male","53"
"6",""
"Female","228"
"Male","240"
"60",""
"Female","109"
"Male","75"
"61",""
"Female","50"
"Male","44"
"62",""
"Female","62"
"Male","63"
"63",""
"Female","50"
"Male","51"
"64",""
"Female","42"
"Male","36"
"65",""
"Female","80"
"Male","41"
"66",""
"Female","40"
"Male","33"
"67",""
"Female","42"
"Male","43"
"68",""
"Female","57"
"Male","72"
"69",""
"Female","33"
"Male","35"
"7",""
"Female","237"
"Male","233"
"70",""
"Female","52"
"Male","60"
"71",""
"Female","35"
"Male","46"
"72",""
"Female","30"
"Male","34"
"73",""
"Female","21"
"Male","29"
"74",""
"Female","16"
"Male","29"
"75",""
"Female","40"
"Male","30"
"76",""
"Female","19"
"Male","13"
"77",""
"Female","16"
"Male","14"
"78",""
"Female","32"
"Male","25"
"79",""
"Female","12"
"Male","16"
"8",""
"Female","245"
"Male","257"
"80",""
"Female","22"
"Male","21"
"81",""
"Female","11"
"Male","15"
"82",""
"Female","8"
"Male","13"
"83",""
"Female","8"
"Male","12"
"84",""
"Female","12"
"Male","6"
"85",""
"Female","46"
"Male","52"
"9",""
"Female","200"
"Male","220"
