"Population by Single Year of Age","Number"
"0",""
"Female","180"
"Male","199"
"1",""
"Female","220"
"Male","240"
"10",""
"Female","616"
"Male","643"
"11",""
"Female","181"
"Male","195"
"12",""
"Female","473"
"Male","514"
"13",""
"Female","180"
"Male","210"
"14",""
"Female","243"
"Male","269"
"15",""
"Female","293"
"Male","319"
"16",""
"Female","240"
"Male","268"
"17",""
"Female","121"
"Male","172"
"18",""
"Female","252"
"Male","349"
"19",""
"Female","88"
"Male","98"
"2",""
"Female","348"
"Male","342"
"20",""
"Female","330"
"Male","365"
"21",""
"Female","89"
"Male","88"
"22",""
"Female","218"
"Male","237"
"23",""
"Female","180"
"Male","115"
"24",""
"Female","122"
"Male","141"
"25",""
"Female","367"
"Male","434"
"26",""
"Female","137"
"Male","100"
"27",""
"Female","116"
"Male","146"
"28",""
"Female","364"
"Male","230"
"29",""
"Female","33"
"Male","43"
"3",""
"Female","367"
"Male","371"
"30",""
"Female","426"
"Male","475"
"31",""
"Female","42"
"Male","37"
"32",""
"Female","259"
"Male","255"
"33",""
"Female","133"
"Male","45"
"34",""
"Female","82"
"Male","58"
"35",""
"Female","345"
"Male","510"
"36",""
"Female","84"
"Male","90"
"37",""
"Female","53"
"Male","41"
"38",""
"Female","255"
"Male","135"
"39",""
"Female","23"
"Male","23"
"4",""
"Female","427"
"Male","423"
"40",""
"Female","369"
"Male","482"
"41",""
"Female","23"
"Male","33"
"42",""
"Female","156"
"Male","110"
"43",""
"Female","93"
"Male","38"
"44",""
"Female","51"
"Male","39"
"45",""
"Female","259"
"Male","428"
"46",""
"Female","40"
"Male","45"
"47",""
"Female","38"
"Male","31"
"48",""
"Female","150"
"Male","83"
"49",""
"Female","14"
"Male","6"
"5",""
"Female","401"
"Male","444"
"50",""
"Female","219"
"Male","364"
"51",""
"Female","12"
"Male","10"
"52",""
"Female","66"
"Male","59"
"53",""
"Female","58"
"Male","19"
"54",""
"Female","20"
"Male","17"
"55",""
"Female","194"
"Male","241"
"56",""
"Female","29"
"Male","20"
"57",""
"Female","21"
"Male","20"
"58",""
"Female","100"
"Male","42"
"59",""
"Female","23"
"Male","13"
"6",""
"Female","428"
"Male","469"
"60",""
"Female","235"
"Male","306"
"61",""
"Female","14"
"Male","18"
"62",""
"Female","54"
"Male","38"
"63",""
"Female","39"
"Male","9"
"64",""
"Female","13"
"Male","17"
"65",""
"Female","182"
"Male","194"
"66",""
"Female","19"
"Male","20"
"67",""
"Female","14"
"Male","9"
"68",""
"Female","52"
"Male","38"
"69",""
"Female","6"
"Male","13"
"7",""
"Female","279"
"Male","381"
"70",""
"Female","142"
"Male","159"
"71",""
"Female","3"
"Male","8"
"72",""
"Female","32"
"Male","31"
"73",""
"Female","8"
"Male","5"
"74",""
"Female","2"
"Male","4"
"75",""
"Female","74"
"Male","74"
"76",""
"Female","1"
"Male","2"
"77",""
"Female","2"
"Male","3"
"78",""
"Female","7"
"Male","4"
"79",""
"Female","1"
"Male","0"
"8",""
"Female","576"
"Male","607"
"80",""
"Female","27"
"Male","27"
"81",""
"Female","1"
"Male","2"
"82",""
"Female","3"
"Male","2"
"83",""
"Female","1"
"Male","0"
"84",""
"Female","0"
"Male","1"
"85",""
"Female","25"
"Male","16"
"9",""
"Female","235"
"Male","206"
