"Population by Single Year of Age","Number"
"0",""
"Female","166"
"Male","155"
"1",""
"Female","152"
"Male","136"
"10",""
"Female","329"
"Male","321"
"11",""
"Female","226"
"Male","259"
"12",""
"Female","312"
"Male","331"
"13",""
"Female","249"
"Male","281"
"14",""
"Female","263"
"Male","284"
"15",""
"Female","227"
"Male","287"
"16",""
"Female","214"
"Male","259"
"17",""
"Female","181"
"Male","188"
"18",""
"Female","178"
"Male","241"
"19",""
"Female","118"
"Male","157"
"2",""
"Female","183"
"Male","169"
"20",""
"Female","170"
"Male","183"
"21",""
"Female","118"
"Male","129"
"22",""
"Female","148"
"Male","144"
"23",""
"Female","112"
"Male","115"
"24",""
"Female","163"
"Male","144"
"25",""
"Female","208"
"Male","173"
"26",""
"Female","120"
"Male","116"
"27",""
"Female","128"
"Male","115"
"28",""
"Female","158"
"Male","162"
"29",""
"Female","75"
"Male","92"
"3",""
"Female","213"
"Male","196"
"30",""
"Female","228"
"Male","167"
"31",""
"Female","104"
"Male","102"
"32",""
"Female","124"
"Male","134"
"33",""
"Female","81"
"Male","83"
"34",""
"Female","75"
"Male","82"
"35",""
"Female","234"
"Male","218"
"36",""
"Female","134"
"Male","131"
"37",""
"Female","70"
"Male","82"
"38",""
"Female","148"
"Male","121"
"39",""
"Female","84"
"Male","70"
"4",""
"Female","199"
"Male","178"
"40",""
"Female","240"
"Male","248"
"41",""
"Female","72"
"Male","74"
"42",""
"Female","115"
"Male","130"
"43",""
"Female","77"
"Male","64"
"44",""
"Female","64"
"Male","71"
"45",""
"Female","200"
"Male","211"
"46",""
"Female","81"
"Male","69"
"47",""
"Female","78"
"Male","73"
"48",""
"Female","113"
"Male","123"
"49",""
"Female","59"
"Male","80"
"5",""
"Female","228"
"Male","235"
"50",""
"Female","227"
"Male","229"
"51",""
"Female","55"
"Male","72"
"52",""
"Female","78"
"Male","103"
"53",""
"Female","65"
"Male","76"
"54",""
"Female","68"
"Male","63"
"55",""
"Female","131"
"Male","159"
"56",""
"Female","54"
"Male","71"
"57",""
"Female","48"
"Male","59"
"58",""
"Female","77"
"Male","97"
"59",""
"Female","54"
"Male","66"
"6",""
"Female","221"
"Male","229"
"60",""
"Female","208"
"Male","198"
"61",""
"Female","48"
"Male","57"
"62",""
"Female","48"
"Male","64"
"63",""
"Female","54"
"Male","42"
"64",""
"Female","44"
"Male","46"
"65",""
"Female","111"
"Male","113"
"66",""
"Female","38"
"Male","44"
"67",""
"Female","41"
"Male","51"
"68",""
"Female","55"
"Male","70"
"69",""
"Female","40"
"Male","35"
"7",""
"Female","261"
"Male","233"
"70",""
"Female","117"
"Male","118"
"71",""
"Female","26"
"Male","29"
"72",""
"Female","47"
"Male","53"
"73",""
"Female","29"
"Male","35"
"74",""
"Female","15"
"Male","24"
"75",""
"Female","63"
"Male","75"
"76",""
"Female","19"
"Male","29"
"77",""
"Female","16"
"Male","20"
"78",""
"Female","31"
"Male","34"
"79",""
"Female","15"
"Male","16"
"8",""
"Female","285"
"Male","282"
"80",""
"Female","43"
"Male","45"
"81",""
"Female","11"
"Male","14"
"82",""
"Female","14"
"Male","3"
"83",""
"Female","10"
"Male","9"
"84",""
"Female","12"
"Male","14"
"85",""
"Female","40"
"Male","40"
"9",""
"Female","255"
"Male","293"
