"Population by Caste/Ethinicity","Number"
"Amat",""
"Female","131"
"Male","130"
"Badhaee",""
"Female","100"
"Male","99"
"Bantar/Sardar",""
"Female","41"
"Male","44"
"Baraee",""
"Female","574"
"Male","550"
"Bin",""
"Female","425"
"Male","333"
"Brahman - Hill",""
"Female","88"
"Male","123"
"Brahman - Tarai",""
"Female","945"
"Male","1036"
"Chamar/ Harijan/ Ram",""
"Female","615"
"Male","580"
"Chhetri",""
"Female","15"
"Male","8"
"Dhankar/ Dharikar",""
"Female","9"
"Male","15"
"Dhanuk",""
"Female","1099"
"Male","1032"
"Dhobi",""
"Female","66"
"Male","63"
"Dhunia",""
"Female","54"
"Male","36"
"Dusadh/ Pasawan/ Pasi",""
"Female","1149"
"Male","1118"
"Gaderi/Bhedihar",""
"Female","56"
"Male","43"
"Hajam/Thakur",""
"Female","203"
"Male","198"
"Halkhor",""
"Female","10"
"Male","11"
"Halwai",""
"Female","218"
"Male","208"
"Kalwar",""
"Female","53"
"Male","57"
"Kami",""
"Female","87"
"Male","92"
"Kathabaniyan",""
"Female","37"
"Male","54"
"Kayastha",""
"Female","20"
"Male","29"
"Kewat",""
"Female","1855"
"Male","1787"
"Khatwe",""
"Female","669"
"Male","646"
"Koiri/Kushwaha",""
"Female","54"
"Male","49"
"Kumhar",""
"Female","352"
"Male","409"
"Kurmi",""
"Female","29"
"Male","28"
"Lohar",""
"Female","8"
"Male","5"
"Magar",""
"Female","9"
"Male","5"
"Mallaha",""
"Female","539"
"Male","561"
"Musahar",""
"Female","378"
"Male","407"
"Musalman",""
"Female","2010"
"Male","1895"
"Natuwa",""
"Female","49"
"Male","52"
"Nuniya",""
"Female","65"
"Male","55"
"Others",""
"Female","28"
"Male","16"
"Punjabi/Sikh",""
"Female","30"
"Male","41"
"Rajput",""
"Female","54"
"Male","54"
"Sanyasi/Dasnami",""
"Female","33"
"Male","34"
"Sherpa",""
"Female","4"
"Male","7"
"Sonar",""
"Female","75"
"Male","77"
"Sudhi",""
"Female","479"
"Male","532"
"Sunuwar",""
"Female","9"
"Male","9"
"Tatma/Tatwa",""
"Female","1005"
"Male","965"
"Teli",""
"Female","467"
"Male","523"
"Terai Others",""
"Female","546"
"Male","506"
"Yadav",""
"Female","1468"
"Male","1433"
"Yakkha",""
"Female","43"
"Male","58"
