"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","131"
"Male","170"
"Badi",""
"Female","49"
"Male","56"
"Bangali",""
"Female","53"
"Male","48"
"Baraee",""
"Female","152"
"Male","137"
"Bin",""
"Female","337"
"Male","286"
"Brahman - Hill",""
"Female","84"
"Male","85"
"Brahman - Tarai",""
"Female","345"
"Male","359"
"Chamar/ Harijan/ Ram",""
"Female","273"
"Male","267"
"Chhetri",""
"Female","71"
"Male","82"
"Dhanuk",""
"Female","638"
"Male","616"
"Dhobi",""
"Female","94"
"Male","91"
"Dom",""
"Female","65"
"Male","58"
"Dusadh/ Pasawan/ Pasi",""
"Female","190"
"Male","209"
"Gaderi/Bhedihar",""
"Female","8"
"Male","3"
"Hajam/Thakur",""
"Female","204"
"Male","191"
"Halwai",""
"Female","298"
"Male","267"
"Kalwar",""
"Female","112"
"Male","100"
"Kami",""
"Female","22"
"Male","21"
"Kanu",""
"Female","14"
"Male","16"
"Kathabaniyan",""
"Female","250"
"Male","273"
"Kayastha",""
"Female","7"
"Male","6"
"Kewat",""
"Female","1320"
"Male","1410"
"Khatwe",""
"Female","385"
"Male","344"
"Kumhar",""
"Female","327"
"Male","329"
"Kurmi",""
"Female","88"
"Male","110"
"Lohar",""
"Female","73"
"Male","71"
"Majhi",""
"Female","7"
"Male","7"
"Mali",""
"Female","34"
"Male","43"
"Mallaha",""
"Female","689"
"Male","679"
"Musahar",""
"Female","160"
"Male","157"
"Musalman",""
"Female","1031"
"Male","1043"
"Others",""
"Female","46"
"Male","20"
"Punjabi/Sikh",""
"Female","9"
"Male","11"
"Rajput",""
"Female","31"
"Male","32"
"Sonar",""
"Female","155"
"Male","138"
"Sudhi",""
"Female","199"
"Male","223"
"Sunuwar",""
"Female","64"
"Male","45"
"Tatma/Tatwa",""
"Female","388"
"Male","404"
"Teli",""
"Female","731"
"Male","741"
"Terai Others",""
"Female","19"
"Male","17"
"Undefined Others",""
"Female","9"
"Male","7"
"Yadav",""
"Female","2068"
"Male","2143"
"Yakkha",""
"Female","17"
"Male","16"
