"Population by Single Year of Age","Number"
"0",""
"Female","193"
"Male","189"
"1",""
"Female","132"
"Male","179"
"10",""
"Female","425"
"Male","467"
"11",""
"Female","244"
"Male","233"
"12",""
"Female","342"
"Male","369"
"13",""
"Female","238"
"Male","232"
"14",""
"Female","270"
"Male","249"
"15",""
"Female","255"
"Male","296"
"16",""
"Female","198"
"Male","259"
"17",""
"Female","131"
"Male","188"
"18",""
"Female","269"
"Male","283"
"19",""
"Female","76"
"Male","130"
"2",""
"Female","269"
"Male","243"
"20",""
"Female","319"
"Male","291"
"21",""
"Female","70"
"Male","106"
"22",""
"Female","238"
"Male","235"
"23",""
"Female","112"
"Male","101"
"24",""
"Female","142"
"Male","131"
"25",""
"Female","412"
"Male","389"
"26",""
"Female","110"
"Male","134"
"27",""
"Female","115"
"Male","104"
"28",""
"Female","241"
"Male","180"
"29",""
"Female","52"
"Male","51"
"3",""
"Female","293"
"Male","295"
"30",""
"Female","467"
"Male","384"
"31",""
"Female","44"
"Male","33"
"32",""
"Female","173"
"Male","133"
"33",""
"Female","76"
"Male","50"
"34",""
"Female","111"
"Male","48"
"35",""
"Female","432"
"Male","438"
"36",""
"Female","68"
"Male","93"
"37",""
"Female","53"
"Male","54"
"38",""
"Female","224"
"Male","107"
"39",""
"Female","34"
"Male","32"
"4",""
"Female","262"
"Male","231"
"40",""
"Female","355"
"Male","414"
"41",""
"Female","25"
"Male","34"
"42",""
"Female","96"
"Male","92"
"43",""
"Female","45"
"Male","19"
"44",""
"Female","64"
"Male","35"
"45",""
"Female","297"
"Male","353"
"46",""
"Female","23"
"Male","40"
"47",""
"Female","37"
"Male","45"
"48",""
"Female","90"
"Male","57"
"49",""
"Female","28"
"Male","23"
"5",""
"Female","346"
"Male","366"
"50",""
"Female","211"
"Male","309"
"51",""
"Female","17"
"Male","21"
"52",""
"Female","48"
"Male","45"
"53",""
"Female","22"
"Male","19"
"54",""
"Female","43"
"Male","10"
"55",""
"Female","248"
"Male","256"
"56",""
"Female","21"
"Male","32"
"57",""
"Female","21"
"Male","24"
"58",""
"Female","60"
"Male","45"
"59",""
"Female","27"
"Male","19"
"6",""
"Female","268"
"Male","285"
"60",""
"Female","226"
"Male","259"
"61",""
"Female","23"
"Male","28"
"62",""
"Female","56"
"Male","38"
"63",""
"Female","14"
"Male","6"
"64",""
"Female","21"
"Male","27"
"65",""
"Female","165"
"Male","184"
"66",""
"Female","13"
"Male","17"
"67",""
"Female","16"
"Male","14"
"68",""
"Female","46"
"Male","57"
"69",""
"Female","8"
"Male","14"
"7",""
"Female","307"
"Male","307"
"70",""
"Female","103"
"Male","123"
"71",""
"Female","13"
"Male","10"
"72",""
"Female","19"
"Male","20"
"73",""
"Female","7"
"Male","8"
"74",""
"Female","6"
"Male","2"
"75",""
"Female","68"
"Male","64"
"76",""
"Female","5"
"Male","8"
"77",""
"Female","1"
"Male","4"
"78",""
"Female","3"
"Male","5"
"79",""
"Female","2"
"Male","2"
"8",""
"Female","370"
"Male","411"
"80",""
"Female","27"
"Male","21"
"81",""
"Female","0"
"Male","1"
"82",""
"Female","4"
"Male","3"
"83",""
"Female","1"
"Male","0"
"84",""
"Female","2"
"Male","0"
"85",""
"Female","31"
"Male","20"
"9",""
"Female","208"
"Male","198"
