"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","34"
"Male","18"
"Bahing",""
"Female","20"
"Male","19"
"Bangali",""
"Female","18"
"Male","31"
"Bantaba",""
"Female","158"
"Male","144"
"Baraee",""
"Female","12"
"Male","12"
"Bhote",""
"Female","137"
"Male","127"
"Bote",""
"Female","5"
"Male","7"
"Brahman - Hill",""
"Female","20730"
"Male","19313"
"Brahman - Tarai",""
"Female","8"
"Male","10"
"Chamar/ Harijan/ Ram",""
"Female","7"
"Male","4"
"Chamling",""
"Female","61"
"Male","58"
"Chepang /Praja",""
"Female","6"
"Male","5"
"Chhetri",""
"Female","20451"
"Male","18801"
"Dalit Others",""
"Female","98"
"Male","96"
"Damai/Dholi",""
"Female","2353"
"Male","2147"
"Danuwar",""
"Female","31"
"Male","31"
"Dhimal",""
"Female","44"
"Male","49"
"Foreigner",""
"Female","12"
"Male","9"
"Ghale",""
"Female","16"
"Male","10"
"Gharti/Bhujel",""
"Female","1069"
"Male","1056"
"Gurung",""
"Female","4391"
"Male","3898"
"Hajam/Thakur",""
"Female","47"
"Male","64"
"Halkhor",""
"Female","8"
"Male","6"
"Halwai",""
"Female","89"
"Male","89"
"Hayu",""
"Female","14"
"Male","17"
"Hyolmo",""
"Female","702"
"Male","623"
"Jhangad/ Dhagar",""
"Female","28"
"Male","31"
"Kami",""
"Female","5124"
"Male","4705"
"Kathabaniyan",""
"Female","19"
"Male","17"
"Kayastha",""
"Female","13"
"Male","12"
"Kewat",""
"Female","33"
"Male","33"
"Khawas",""
"Female","35"
"Male","27"
"Koiri/Kushwaha",""
"Female","10"
"Male","2"
"Kulung",""
"Female","193"
"Male","202"
"Kumal",""
"Female","314"
"Male","297"
"Lepcha",""
"Female","1368"
"Male","1447"
"Limbu",""
"Female","23648"
"Male","21745"
"Lohar",""
"Female","25"
"Male","22"
"Loharung",""
"Female","15"
"Male","8"
"Magar",""
"Female","7763"
"Male","7090"
"Majhi",""
"Female","69"
"Male","55"
"Mali",""
"Female","11"
"Male","12"
"Marwadi",""
"Female","100"
"Male","137"
"Mewahang Bala",""
"Female","17"
"Male","11"
"Musahar",""
"Female","13"
"Male","17"
"Musalman",""
"Female","61"
"Male","123"
"Newar",""
"Female","5416"
"Male","5112"
"Others",""
"Female","402"
"Male","446"
"Pattharkatta/ Kushwadiya",""
"Female","63"
"Male","65"
"Punjabi/Sikh",""
"Female","17"
"Male","20"
"Rai",""
"Female","35163"
"Male","33499"
"Rajbansi",""
"Female","38"
"Male","42"
"Samgpang",""
"Female","90"
"Male","74"
"Sanyasi/Dasnami",""
"Female","1089"
"Male","973"
"Sarki",""
"Female","621"
"Male","590"
"Satar/ Santhal",""
"Female","11"
"Male","9"
"Sherpa",""
"Female","1819"
"Male","1737"
"Sunuwar",""
"Female","2002"
"Male","1862"
"Tajpuriya",""
"Female","7"
"Male","7"
"Tamang",""
"Female","10367"
"Male","9682"
"Teli",""
"Female","86"
"Male","86"
"Terai Others",""
"Female","56"
"Male","58"
"Thakali",""
"Female","11"
"Male","1"
"Thakuri",""
"Female","72"
"Male","76"
"Thami",""
"Female","440"
"Male","489"
"Tharu",""
"Female","75"
"Male","75"
"Thulung",""
"Female","26"
"Male","31"
"Undefined Others",""
"Female","435"
"Male","454"
"Yadav",""
"Female","31"
"Male","23"
"Yakkha",""
"Female","873"
"Male","797"
"Yamphu",""
"Female","253"
"Male","244"
