"Population by Single Year of Age","Number"
"0",""
"Female","126"
"Male","162"
"1",""
"Female","121"
"Male","121"
"10",""
"Female","248"
"Male","235"
"11",""
"Female","229"
"Male","195"
"12",""
"Female","255"
"Male","205"
"13",""
"Female","256"
"Male","223"
"14",""
"Female","256"
"Male","202"
"15",""
"Female","271"
"Male","223"
"16",""
"Female","226"
"Male","208"
"17",""
"Female","250"
"Male","179"
"18",""
"Female","244"
"Male","200"
"19",""
"Female","148"
"Male","137"
"2",""
"Female","121"
"Male","126"
"20",""
"Female","243"
"Male","142"
"21",""
"Female","146"
"Male","89"
"22",""
"Female","195"
"Male","113"
"23",""
"Female","149"
"Male","105"
"24",""
"Female","129"
"Male","103"
"25",""
"Female","185"
"Male","122"
"26",""
"Female","122"
"Male","93"
"27",""
"Female","112"
"Male","76"
"28",""
"Female","147"
"Male","90"
"29",""
"Female","85"
"Male","59"
"3",""
"Female","144"
"Male","121"
"30",""
"Female","222"
"Male","118"
"31",""
"Female","66"
"Male","65"
"32",""
"Female","103"
"Male","86"
"33",""
"Female","94"
"Male","57"
"34",""
"Female","93"
"Male","58"
"35",""
"Female","189"
"Male","116"
"36",""
"Female","104"
"Male","75"
"37",""
"Female","68"
"Male","62"
"38",""
"Female","104"
"Male","76"
"39",""
"Female","68"
"Male","54"
"4",""
"Female","138"
"Male","128"
"40",""
"Female","211"
"Male","146"
"41",""
"Female","60"
"Male","49"
"42",""
"Female","105"
"Male","93"
"43",""
"Female","58"
"Male","71"
"44",""
"Female","73"
"Male","51"
"45",""
"Female","166"
"Male","117"
"46",""
"Female","76"
"Male","75"
"47",""
"Female","75"
"Male","55"
"48",""
"Female","85"
"Male","90"
"49",""
"Female","53"
"Male","68"
"5",""
"Female","169"
"Male","181"
"50",""
"Female","175"
"Male","167"
"51",""
"Female","61"
"Male","57"
"52",""
"Female","82"
"Male","83"
"53",""
"Female","52"
"Male","69"
"54",""
"Female","55"
"Male","60"
"55",""
"Female","80"
"Male","76"
"56",""
"Female","53"
"Male","52"
"57",""
"Female","54"
"Male","49"
"58",""
"Female","67"
"Male","66"
"59",""
"Female","41"
"Male","42"
"6",""
"Female","156"
"Male","176"
"60",""
"Female","124"
"Male","95"
"61",""
"Female","37"
"Male","37"
"62",""
"Female","60"
"Male","55"
"63",""
"Female","34"
"Male","31"
"64",""
"Female","32"
"Male","27"
"65",""
"Female","88"
"Male","64"
"66",""
"Female","40"
"Male","37"
"67",""
"Female","31"
"Male","38"
"68",""
"Female","32"
"Male","47"
"69",""
"Female","21"
"Male","27"
"7",""
"Female","179"
"Male","160"
"70",""
"Female","78"
"Male","76"
"71",""
"Female","21"
"Male","29"
"72",""
"Female","27"
"Male","30"
"73",""
"Female","20"
"Male","15"
"74",""
"Female","15"
"Male","16"
"75",""
"Female","45"
"Male","24"
"76",""
"Female","20"
"Male","27"
"77",""
"Female","28"
"Male","21"
"78",""
"Female","23"
"Male","29"
"79",""
"Female","8"
"Male","9"
"8",""
"Female","192"
"Male","193"
"80",""
"Female","38"
"Male","25"
"81",""
"Female","8"
"Male","7"
"82",""
"Female","8"
"Male","11"
"83",""
"Female","5"
"Male","9"
"84",""
"Female","8"
"Male","11"
"85",""
"Female","41"
"Male","47"
"9",""
"Female","171"
"Male","165"
