"Population by Single Year of Age","Number"
"0",""
"Female","234"
"Male","269"
"1",""
"Female","206"
"Male","248"
"10",""
"Female","426"
"Male","375"
"11",""
"Female","288"
"Male","302"
"12",""
"Female","415"
"Male","403"
"13",""
"Female","310"
"Male","289"
"14",""
"Female","345"
"Male","289"
"15",""
"Female","268"
"Male","258"
"16",""
"Female","298"
"Male","257"
"17",""
"Female","164"
"Male","145"
"18",""
"Female","266"
"Male","231"
"19",""
"Female","154"
"Male","117"
"2",""
"Female","302"
"Male","325"
"20",""
"Female","212"
"Male","128"
"21",""
"Female","136"
"Male","92"
"22",""
"Female","188"
"Male","118"
"23",""
"Female","139"
"Male","103"
"24",""
"Female","151"
"Male","103"
"25",""
"Female","223"
"Male","127"
"26",""
"Female","135"
"Male","93"
"27",""
"Female","128"
"Male","77"
"28",""
"Female","208"
"Male","147"
"29",""
"Female","71"
"Male","56"
"3",""
"Female","333"
"Male","350"
"30",""
"Female","339"
"Male","170"
"31",""
"Female","56"
"Male","62"
"32",""
"Female","152"
"Male","111"
"33",""
"Female","84"
"Male","59"
"34",""
"Female","105"
"Male","80"
"35",""
"Female","269"
"Male","185"
"36",""
"Female","90"
"Male","82"
"37",""
"Female","60"
"Male","36"
"38",""
"Female","174"
"Male","100"
"39",""
"Female","42"
"Male","48"
"4",""
"Female","368"
"Male","398"
"40",""
"Female","283"
"Male","149"
"41",""
"Female","58"
"Male","55"
"42",""
"Female","83"
"Male","82"
"43",""
"Female","58"
"Male","48"
"44",""
"Female","61"
"Male","41"
"45",""
"Female","188"
"Male","132"
"46",""
"Female","58"
"Male","54"
"47",""
"Female","36"
"Male","35"
"48",""
"Female","91"
"Male","85"
"49",""
"Female","37"
"Male","19"
"5",""
"Female","383"
"Male","382"
"50",""
"Female","191"
"Male","127"
"51",""
"Female","32"
"Male","36"
"52",""
"Female","59"
"Male","71"
"53",""
"Female","27"
"Male","48"
"54",""
"Female","39"
"Male","30"
"55",""
"Female","134"
"Male","100"
"56",""
"Female","37"
"Male","45"
"57",""
"Female","29"
"Male","23"
"58",""
"Female","71"
"Male","67"
"59",""
"Female","24"
"Male","23"
"6",""
"Female","363"
"Male","354"
"60",""
"Female","187"
"Male","123"
"61",""
"Female","39"
"Male","27"
"62",""
"Female","57"
"Male","43"
"63",""
"Female","45"
"Male","39"
"64",""
"Female","31"
"Male","29"
"65",""
"Female","170"
"Male","75"
"66",""
"Female","31"
"Male","37"
"67",""
"Female","19"
"Male","18"
"68",""
"Female","48"
"Male","58"
"69",""
"Female","11"
"Male","11"
"7",""
"Female","318"
"Male","308"
"70",""
"Female","137"
"Male","65"
"71",""
"Female","25"
"Male","19"
"72",""
"Female","40"
"Male","36"
"73",""
"Female","8"
"Male","18"
"74",""
"Female","17"
"Male","15"
"75",""
"Female","74"
"Male","35"
"76",""
"Female","20"
"Male","10"
"77",""
"Female","11"
"Male","9"
"78",""
"Female","24"
"Male","16"
"79",""
"Female","9"
"Male","7"
"8",""
"Female","357"
"Male","366"
"80",""
"Female","32"
"Male","23"
"81",""
"Female","4"
"Male","6"
"82",""
"Female","5"
"Male","8"
"83",""
"Female","5"
"Male","2"
"84",""
"Female","7"
"Male","3"
"85",""
"Female","21"
"Male","23"
"9",""
"Female","272"
"Male","327"
