"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","64"
"Male","69"
"","133"
"Bangali",""
"Female","18"
"Male","19"
"","37"
"Baraee",""
"Female","154"
"Male","155"
"","309"
"Bin",""
"Female","1037"
"Male","1112"
"","2149"
"Brahman - Hill",""
"Female","72"
"Male","62"
"","134"
"Brahman - Tarai",""
"Female","41"
"Male","48"
"","89"
"Chamar/ Harijan/ Ram",""
"Female","724"
"Male","739"
"","1463"
"Chhetri",""
"Female","4"
"Male","15"
"","19"
"Dhanuk",""
"Female","54"
"Male","56"
"","110"
"Dhobi",""
"Female","341"
"Male","376"
"","717"
"Dhunia",""
"Female","84"
"Male","105"
"","189"
"Dom",""
"Female","8"
"Male","5"
"","13"
"Dusadh/ Pasawan/ Pasi",""
"Female","598"
"Male","634"
"","1232"
"Hajam/Thakur",""
"Female","205"
"Male","204"
"","409"
"Halkhor",""
"Female","20"
"Male","23"
"","43"
"Kalwar",""
"Female","674"
"Male","738"
"","1412"
"Kanu",""
"Female","1192"
"Male","1207"
"","2399"
"Kathabaniyan",""
"Female","143"
"Male","156"
"","299"
"Kayastha",""
"Female","63"
"Male","69"
"","132"
"Koiri/Kushwaha",""
"Female","426"
"Male","432"
"","858"
"Kumal",""
"Female","17"
"Male","24"
"","41"
"Kumhar",""
"Female","377"
"Male","393"
"","770"
"Kurmi",""
"Female","812"
"Male","939"
"","1751"
"Lohar",""
"Female","348"
"Male","345"
"","693"
"Mali",""
"Female","10"
"Male","12"
"","22"
"Mallaha",""
"Female","418"
"Male","465"
"","883"
"Musahar",""
"Female","420"
"Male","434"
"","854"
"Musalman",""
"Female","2839"
"Male","2985"
"","5824"
"Nuniya",""
"Female","670"
"Male","704"
"","1374"
"Others",""
"Female","36"
"Male","23"
"","59"
"Rajput",""
"Female","250"
"Male","245"
"","495"
"Sanyasi/Dasnami",""
"Female","7"
"Male","6"
"","13"
"Sonar",""
"Female","21"
"Male","14"
"","35"
"Sudhi",""
"Female","18"
"Male","21"
"","39"
"Tatma/Tatwa",""
"Female","294"
"Male","281"
"","575"
"Teli",""
"Female","454"
"Male","474"
"","928"
"Terai Others",""
"Female","109"
"Male","98"
"","207"
"Tharu",""
"Female","372"
"Male","374"
"","746"
"Undefined Others",""
"Female","7"
"Male","7"
"","14"
"Yadav",""
"Female","3210"
"Male","3450"
"","6660"
"Yakkha",""
"Female","24"
"Male","20"
"","44"
