"Population by Single Year of Age","Number"
"0",""
"Female","191"
"Male","190"
"1",""
"Female","203"
"Male","207"
"10",""
"Female","359"
"Male","368"
"11",""
"Female","321"
"Male","306"
"12",""
"Female","393"
"Male","404"
"13",""
"Female","318"
"Male","299"
"14",""
"Female","330"
"Male","327"
"15",""
"Female","313"
"Male","301"
"16",""
"Female","289"
"Male","252"
"17",""
"Female","248"
"Male","208"
"18",""
"Female","318"
"Male","194"
"19",""
"Female","240"
"Male","156"
"2",""
"Female","236"
"Male","248"
"20",""
"Female","208"
"Male","129"
"21",""
"Female","215"
"Male","140"
"22",""
"Female","269"
"Male","138"
"23",""
"Female","220"
"Male","113"
"24",""
"Female","225"
"Male","100"
"25",""
"Female","251"
"Male","125"
"26",""
"Female","170"
"Male","100"
"27",""
"Female","198"
"Male","92"
"28",""
"Female","201"
"Male","126"
"29",""
"Female","123"
"Male","72"
"3",""
"Female","207"
"Male","240"
"30",""
"Female","239"
"Male","118"
"31",""
"Female","116"
"Male","62"
"32",""
"Female","201"
"Male","109"
"33",""
"Female","124"
"Male","91"
"34",""
"Female","107"
"Male","71"
"35",""
"Female","203"
"Male","141"
"36",""
"Female","144"
"Male","80"
"37",""
"Female","86"
"Male","70"
"38",""
"Female","130"
"Male","105"
"39",""
"Female","92"
"Male","70"
"4",""
"Female","278"
"Male","301"
"40",""
"Female","198"
"Male","152"
"41",""
"Female","79"
"Male","65"
"42",""
"Female","126"
"Male","106"
"43",""
"Female","85"
"Male","73"
"44",""
"Female","76"
"Male","57"
"45",""
"Female","152"
"Male","113"
"46",""
"Female","77"
"Male","85"
"47",""
"Female","77"
"Male","53"
"48",""
"Female","105"
"Male","94"
"49",""
"Female","62"
"Male","65"
"5",""
"Female","274"
"Male","283"
"50",""
"Female","143"
"Male","115"
"51",""
"Female","83"
"Male","69"
"52",""
"Female","96"
"Male","93"
"53",""
"Female","62"
"Male","66"
"54",""
"Female","62"
"Male","66"
"55",""
"Female","99"
"Male","88"
"56",""
"Female","95"
"Male","83"
"57",""
"Female","58"
"Male","72"
"58",""
"Female","67"
"Male","73"
"59",""
"Female","44"
"Male","46"
"6",""
"Female","277"
"Male","276"
"60",""
"Female","131"
"Male","107"
"61",""
"Female","45"
"Male","58"
"62",""
"Female","56"
"Male","57"
"63",""
"Female","32"
"Male","25"
"64",""
"Female","36"
"Male","32"
"65",""
"Female","82"
"Male","58"
"66",""
"Female","22"
"Male","27"
"67",""
"Female","29"
"Male","35"
"68",""
"Female","31"
"Male","37"
"69",""
"Female","7"
"Male","23"
"7",""
"Female","282"
"Male","278"
"70",""
"Female","46"
"Male","35"
"71",""
"Female","7"
"Male","13"
"72",""
"Female","17"
"Male","20"
"73",""
"Female","8"
"Male","10"
"74",""
"Female","6"
"Male","8"
"75",""
"Female","18"
"Male","21"
"76",""
"Female","12"
"Male","7"
"77",""
"Female","8"
"Male","13"
"78",""
"Female","11"
"Male","16"
"79",""
"Female","9"
"Male","11"
"8",""
"Female","318"
"Male","318"
"80",""
"Female","14"
"Male","8"
"81",""
"Female","4"
"Male","4"
"82",""
"Female","2"
"Male","5"
"83",""
"Female","5"
"Male","2"
"84",""
"Female","1"
"Male","2"
"85",""
"Female","13"
"Male","12"
"9",""
"Female","275"
"Male","274"
