"Population by Single Year of Age","Number"
"0",""
"Female","271"
"Male","308"
"1",""
"Female","287"
"Male","325"
"10",""
"Female","538"
"Male","572"
"11",""
"Female","489"
"Male","489"
"12",""
"Female","630"
"Male","583"
"13",""
"Female","553"
"Male","568"
"14",""
"Female","553"
"Male","486"
"15",""
"Female","606"
"Male","501"
"16",""
"Female","518"
"Male","492"
"17",""
"Female","546"
"Male","451"
"18",""
"Female","547"
"Male","431"
"19",""
"Female","429"
"Male","311"
"2",""
"Female","311"
"Male","323"
"20",""
"Female","425"
"Male","247"
"21",""
"Female","424"
"Male","228"
"22",""
"Female","490"
"Male","224"
"23",""
"Female","361"
"Male","168"
"24",""
"Female","340"
"Male","179"
"25",""
"Female","424"
"Male","217"
"26",""
"Female","332"
"Male","134"
"27",""
"Female","313"
"Male","148"
"28",""
"Female","343"
"Male","166"
"29",""
"Female","233"
"Male","107"
"3",""
"Female","309"
"Male","352"
"30",""
"Female","461"
"Male","199"
"31",""
"Female","179"
"Male","106"
"32",""
"Female","323"
"Male","147"
"33",""
"Female","234"
"Male","128"
"34",""
"Female","197"
"Male","126"
"35",""
"Female","430"
"Male","207"
"36",""
"Female","230"
"Male","101"
"37",""
"Female","198"
"Male","119"
"38",""
"Female","233"
"Male","157"
"39",""
"Female","182"
"Male","97"
"4",""
"Female","344"
"Male","372"
"40",""
"Female","373"
"Male","220"
"41",""
"Female","170"
"Male","69"
"42",""
"Female","228"
"Male","130"
"43",""
"Female","154"
"Male","110"
"44",""
"Female","150"
"Male","79"
"45",""
"Female","309"
"Male","158"
"46",""
"Female","150"
"Male","95"
"47",""
"Female","200"
"Male","111"
"48",""
"Female","188"
"Male","141"
"49",""
"Female","152"
"Male","91"
"5",""
"Female","414"
"Male","413"
"50",""
"Female","300"
"Male","210"
"51",""
"Female","156"
"Male","105"
"52",""
"Female","175"
"Male","143"
"53",""
"Female","113"
"Male","125"
"54",""
"Female","146"
"Male","82"
"55",""
"Female","213"
"Male","150"
"56",""
"Female","144"
"Male","127"
"57",""
"Female","138"
"Male","105"
"58",""
"Female","133"
"Male","134"
"59",""
"Female","112"
"Male","76"
"6",""
"Female","382"
"Male","417"
"60",""
"Female","258"
"Male","175"
"61",""
"Female","128"
"Male","124"
"62",""
"Female","140"
"Male","148"
"63",""
"Female","114"
"Male","83"
"64",""
"Female","79"
"Male","69"
"65",""
"Female","176"
"Male","113"
"66",""
"Female","85"
"Male","79"
"67",""
"Female","112"
"Male","102"
"68",""
"Female","116"
"Male","123"
"69",""
"Female","50"
"Male","68"
"7",""
"Female","456"
"Male","475"
"70",""
"Female","157"
"Male","114"
"71",""
"Female","46"
"Male","52"
"72",""
"Female","86"
"Male","86"
"73",""
"Female","49"
"Male","78"
"74",""
"Female","48"
"Male","53"
"75",""
"Female","89"
"Male","82"
"76",""
"Female","35"
"Male","35"
"77",""
"Female","39"
"Male","52"
"78",""
"Female","60"
"Male","49"
"79",""
"Female","29"
"Male","26"
"8",""
"Female","485"
"Male","503"
"80",""
"Female","50"
"Male","44"
"81",""
"Female","26"
"Male","29"
"82",""
"Female","29"
"Male","28"
"83",""
"Female","24"
"Male","21"
"84",""
"Female","41"
"Male","23"
"85",""
"Female","101"
"Male","90"
"9",""
"Female","450"
"Male","496"
