"Population by Single Year of Age","Number"
"0",""
"Female","269"
"Male","299"
"1",""
"Female","264"
"Male","268"
"10",""
"Female","503"
"Male","563"
"11",""
"Female","380"
"Male","418"
"12",""
"Female","534"
"Male","572"
"13",""
"Female","467"
"Male","383"
"14",""
"Female","478"
"Male","447"
"15",""
"Female","419"
"Male","411"
"16",""
"Female","406"
"Male","433"
"17",""
"Female","364"
"Male","332"
"18",""
"Female","455"
"Male","449"
"19",""
"Female","291"
"Male","218"
"2",""
"Female","377"
"Male","369"
"20",""
"Female","477"
"Male","341"
"21",""
"Female","295"
"Male","160"
"22",""
"Female","376"
"Male","296"
"23",""
"Female","254"
"Male","196"
"24",""
"Female","306"
"Male","201"
"25",""
"Female","457"
"Male","347"
"26",""
"Female","290"
"Male","212"
"27",""
"Female","251"
"Male","191"
"28",""
"Female","354"
"Male","306"
"29",""
"Female","128"
"Male","132"
"3",""
"Female","380"
"Male","399"
"30",""
"Female","488"
"Male","369"
"31",""
"Female","111"
"Male","99"
"32",""
"Female","225"
"Male","201"
"33",""
"Female","130"
"Male","107"
"34",""
"Female","137"
"Male","100"
"35",""
"Female","494"
"Male","418"
"36",""
"Female","105"
"Male","131"
"37",""
"Female","123"
"Male","87"
"38",""
"Female","225"
"Male","168"
"39",""
"Female","76"
"Male","83"
"4",""
"Female","409"
"Male","427"
"40",""
"Female","389"
"Male","379"
"41",""
"Female","89"
"Male","65"
"42",""
"Female","108"
"Male","113"
"43",""
"Female","80"
"Male","70"
"44",""
"Female","74"
"Male","62"
"45",""
"Female","317"
"Male","321"
"46",""
"Female","63"
"Male","72"
"47",""
"Female","65"
"Male","66"
"48",""
"Female","120"
"Male","112"
"49",""
"Female","49"
"Male","60"
"5",""
"Female","442"
"Male","427"
"50",""
"Female","302"
"Male","247"
"51",""
"Female","44"
"Male","63"
"52",""
"Female","76"
"Male","76"
"53",""
"Female","50"
"Male","58"
"54",""
"Female","42"
"Male","47"
"55",""
"Female","201"
"Male","181"
"56",""
"Female","56"
"Male","51"
"57",""
"Female","47"
"Male","44"
"58",""
"Female","95"
"Male","74"
"59",""
"Female","38"
"Male","38"
"6",""
"Female","438"
"Male","449"
"60",""
"Female","292"
"Male","240"
"61",""
"Female","55"
"Male","39"
"62",""
"Female","57"
"Male","53"
"63",""
"Female","45"
"Male","38"
"64",""
"Female","36"
"Male","32"
"65",""
"Female","206"
"Male","168"
"66",""
"Female","21"
"Male","30"
"67",""
"Female","25"
"Male","27"
"68",""
"Female","48"
"Male","66"
"69",""
"Female","28"
"Male","33"
"7",""
"Female","454"
"Male","451"
"70",""
"Female","144"
"Male","127"
"71",""
"Female","27"
"Male","19"
"72",""
"Female","24"
"Male","25"
"73",""
"Female","9"
"Male","18"
"74",""
"Female","2"
"Male","12"
"75",""
"Female","54"
"Male","43"
"76",""
"Female","12"
"Male","14"
"77",""
"Female","9"
"Male","17"
"78",""
"Female","12"
"Male","13"
"79",""
"Female","8"
"Male","7"
"8",""
"Female","459"
"Male","501"
"80",""
"Female","37"
"Male","34"
"81",""
"Female","3"
"Male","4"
"82",""
"Female","4"
"Male","9"
"83",""
"Female","4"
"Male","3"
"84",""
"Female","5"
"Male","3"
"85",""
"Female","31"
"Male","24"
"9",""
"Female","436"
"Male","395"
